Publication Type,Authors,Author Full Names,Article Title,Source Title,ISSN,eISSN,ISBN,Publication Year,Volume,Issue,Start Page,End Page,Article Number,DOI,Book DOI,UT (Unique WOS ID)
J,"Kiorboe, T; Hirst, AG","Kiorboe, Thomas; Hirst, Andrew G.",Optimal development time in pelagic copepods,MARINE ECOLOGY PROGRESS SERIES,0171-8630,1616-1599,,2008,367,,15,22,,10.3354/meps07572,,WOS:000260017900002
J,"Litchman, E; Klausmeier, CA","Litchman, Elena; Klausmeier, Christopher A.",Trait-Based Community Ecology of Phytoplankton,ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS,1543-592X,1545-2069,,2008,39,,615,639,,10.1146/annurev.ecolsys.39.110707.173549,,WOS:000261725500029
J,"Pereira, JL; Gonçalves, F","Pereira, J. L.; Goncalves, F.",Daphnia fitness over a food gradient:: is body size the single trait predicting exploitative ability?,ANNALES DE LIMNOLOGIE-INTERNATIONAL JOURNAL OF LIMNOLOGY,0003-4088,,,2008,44,3,169,179,,10.1051/limn:2008001,,WOS:000259736500001
J,"Rojo, C; Rodrigo, MA; Salazar, G; Alvarez-Cobelas, M","Rojo, Carmen; Rodrigo, Maria A.; Salazar, Guillem; Alvarez-Cobelas, Miguel",Nitrate uptake rates in freshwater plankton: the effect of food web structure,MARINE AND FRESHWATER RESEARCH,1323-1650,1448-6059,,2008,59,8,717,725,,10.1071/MF08023,,WOS:000258642400007
J,"Verbitsky, VB","Verbitsky, V. B.",The notion of ecological optimum and the determination of this optimum in freshwater poikilothermic animals,ZHURNAL OBSHCHEI BIOLOGII,0044-4596,,,2008,69,1,44,56,,,,WOS:000253332100005
J,"Rowe, CL; Adamowicz, SJ; Hebert, PDN","Rowe, Chad L.; Adamowicz, Sarah J.; Hebert, Paul D. N.","Three new cryptic species of the freshwater zooplankton genus Holopedium (Crustacea: Branchiopoda: Ctenopoda), revealed by genetic methods",ZOOTAXA,1175-5326,1175-5334,,2007,,1656,1,49,,,,WOS:000251533200001
J,"Levy, JL; Stauber, JL; Jolley, DF","Levy, Jacqueline L.; Stauber, Jennifer L.; Jolley, Dianne F.",Sensitivity of marine microalgae to copper: The effect of biotic factors on copper adsorption and toxicity,SCIENCE OF THE TOTAL ENVIRONMENT,0048-9697,,,2007,387,1-3,141,154,,10.1016/j.scitotenv.2007.07.016,,WOS:000250420200013
J,"Pereira, JL; Mendes, CD; Gonçalves, F","Pereira, Joana Luisa; Mendes, Cristiana Duarte; Gonçalves, Fernando",Short- and long-term responses of Daphnia spp. to propanil exposures in distinct food supply scenarios,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,0147-6513,1090-2414,,2007,68,3,386,396,,10.1016/j.ecoenv.2006.10.012,,WOS:000251067500009
J,"Pereira, JL; Gonçalves, F","Pereira, Joana Luisa; Goncalves, Femando",Effects of food availability on the acute and chronic toxicity of the insecticide methomyl to Daphnia spp.,SCIENCE OF THE TOTAL ENVIRONMENT,0048-9697,,,2007,386,1-3,9,20,,10.1016/j.scitotenv.2007.07.040,,WOS:000250241700002
J,"Phlips, EJ; Hendrickson, J; Quinlan, EL; Cichra, M","Phlips, Edward J.; Hendrickson, John; Quinlan, Erin L.; Cichra, M.",Meteorological influences on algal bloom potential in a nutrient-rich blackwater river,FRESHWATER BIOLOGY,0046-5070,1365-2427,,2007,52,11,2141,2155,,10.1111/j.1365-2427.2007.01844.x,,WOS:000250145600007
J,"Hong, Y; Hu, HY","Hong, Yu; Hu, Hong-Ying",Effects of the aquatic extracts of Arundo donax L. on the growth of freshwater algae,ALLELOPATHY JOURNAL,0971-4693,0974-1240,,2007,20,2,315,325,,,,WOS:000250933600009
J,"Sáez-Royuela, M; Carral, JM; Celada, JD; Pérez, JR; González, A","Saez-Royuela, M.; Carral, J. M.; Celada, J. D.; Perez, J. R.; Gonzalez, A.",Live feed as supplement from the onset of external feeding of juvenile signal crayfish (Pacifastacus leniusculus Dana. Astacidae) under controlled conditions,AQUACULTURE,0044-8486,1873-5622,,2007,269,1-4,321,327,,10.1016/j.aquaculture.2007.04.053,,WOS:000249143600032
J,"Danaher, JJ; Tidwell, JH; Coyle, SD; Dasgupta, S","Danaher, Jason J.; Tidwell, James H.; Coyle, Shawn D.; Dasgupta, Siddhartha","Effects of two densities of caged monosex nile tilapia, Oreochromis niloticus, on water quality, phytoplankton populations, and production when polycultured with Macrobrachium rosenbergii in temperate ponds",JOURNAL OF THE WORLD AQUACULTURE SOCIETY,0893-8849,1749-7345,,2007,38,3,367,382,,10.1111/j.1749-7345.2007.00109.x,,WOS:000249184100003
J,"Sigee, DC; Bahram, F; Estrada, B; Webster, RE; Dean, AP","Sigee, David Charles; Bahram, Fariba; Estrada, Beatriz; Webster, Rachel Elizabeth; Dean, Andrew Peter",The influence of phosphorus availability on carbon allocation and P quota in Scenedesmus subspicatus:: A synchrotron-based FTIR analysis,PHYCOLOGIA,0031-8884,,,2007,46,5,583,592,,10.2216/07-14.1,,WOS:000249353600009
J,"Domingues, RB; Sobrino, C; Galvao, H","Domingues, Rita B.; Sobrino, Cristina; Galvao, Helena",Impact of reservoir filling on phytoplankton succession and cyanobacteria blooms in a temperate estuary,ESTUARINE COASTAL AND SHELF SCIENCE,0272-7714,,,2007,74,1-2,31,43,,10.1016/j.ecss.2007.03.021,,WOS:000247907900004
J,"Hansson, LA; Hylander, S; Sommaruga, R","Hansson, Lars-Anders; Hylander, Samuel; Sommaruga, Ruben",Escape from UV threats in zooplankton: A cocktail of behavior and protective pigmentation,ECOLOGY,0012-9658,,,2007,88,8,1932,1939,,10.1890/06-2038.1,,WOS:000248620500010
J,"Phelps, QE; Powell, KA; Chipps, SR; Willis, DW","Phelps, Quinton E.; Powell, Kipp A.; Chipps, Steven R.; Willis, David W.",A method for determining stomach fullness for planktivorous fishes,NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT,0275-5947,,,2007,27,3,932,935,,10.1577/M06-066.1,,WOS:000249158900022
J,"Pannard, A; Bormans, M; Lefebvre, S; Claquin, P; Lagadeuc, Y","Pannard, Alexandrine; Bormans, Myriam; Lefebvre, Sebastien; Claquin, Pascal; Lagadeuc, Yvan",Phytoplankton size distribution and community structure: influence of nutrient input and sedimentary loss,JOURNAL OF PLANKTON RESEARCH,0142-7873,1464-3774,,2007,29,7,583,598,,10.1093/plankt/fbm040,,WOS:000248086500002
J,"Sanvicente-Añorve, L; Alba, C; Alatorre, MA; Flores-Coto, C","Sanvicente-Anorve, Laura; Alba, Claudia; Alatorre, Miguel A.; Flores-Coto, Cesar",Cross-shelf and vertical distribution of siphonophore assemblages under the influence of freshwater outflows in the southern Gulf of Mexico,HYDROBIOLOGIA,0018-8158,1573-5117,,2007,586,,69,78,,10.1007/s10750-006-0492-6,,WOS:000246612800006
J,"Wiedner, C; Rücker, J; Brüggemann, R; Nixdorf, B","Wiedner, Claudia; Ruecker, Jacqueline; Brueggemann, Rainer; Nixdorf, Brigitte",Climate change affects timing and size of populations of an invasive cyanobacterium in temperate regions,OECOLOGIA,0029-8549,1432-1939,,2007,152,3,473,484,,10.1007/s00442-007-0683-5,,WOS:000246614700008
J,"Atienza, D; Calbet, A; Saiz, E; Lopes, RM","Atienza, Dacha; Calbet, Albert; Saiz, Enric; Lopes, Rubens M.","Ecological success of the cladoceran Penilia avirostris in the marine environment:: feeding performance, gross growth efficiencies and life history",MARINE BIOLOGY,0025-3162,1432-1793,,2007,151,4,1385,1396,,10.1007/s00227-006-0578-8,,WOS:000246099000017
J,"Barnett, AJ; Finlay, K; Beisner, BE","Barnett, Allain J.; Finlay, Kerri; Beisner, Beatrix E.",Functional diversity of crustacean zooplankton communities: towards a trait-based classification,FRESHWATER BIOLOGY,0046-5070,1365-2427,,2007,52,5,796,813,,10.1111/j.1365-2427.2007.01733.x,,WOS:000245987200003
J,"Sigee, DC; Selwyn, A; Gallois, P; Dean, AP","Sigee, D. C.; Selwyn, A.; Gallois, P.; Dean, A. P.",Patterns of cell death in freshwater colonial cyanobacteria during the late summer bloom,PHYCOLOGIA,0031-8884,,,2007,46,3,284,292,,10.2216/06-69.1,,WOS:000246241300007
J,"Karatayev, AY; Boltovskoy, D; Padilla, DK; Burlakova, LE","Karatayev, Alexander Y.; Boltovskoy, Demetrio; Padilla, Dianna K.; Burlakova, Lyubov E.","The invasive bivalves Dreissena polymorpha and Limnoperna fortunei:: Parallels, contrasts, potential spread and invasion impacts",JOURNAL OF SHELLFISH RESEARCH,0730-8000,1943-6319,,2007,26,1,205,213,,10.2983/0730-8000(2007)26[205:TIBDPA]2.0.CO;2,,WOS:000246255800025
J,"Rossa, DC; Bonecker, CC; Fulone, LJ","Rossa, Dayane Christian; Bonecker, Claudia Costa; Fulone, Leandro Junio",Rotifer biomass in freshwater environments: Review of methods and influencing factors,INTERCIENCIA,0378-1844,,,2007,32,4,220,226,,,,WOS:000246780500002
J,"Butler, J; Croome, R; Rees, GN","Butler, Jessica; Croome, Roger; Rees, Gavin N.",The composition and importance of the phytoneuston in two floodplain lakes in south-eastern Australia,HYDROBIOLOGIA,0018-8158,,,2007,579,,135,145,,10.1007/s10750-006-0397-4,,WOS:000244187200011
J,"Castro, BB; Marques, SM; Gonçalves, F","Castro, Bruno B.; Marques, Sergio M.; Goncalves, F.",Habitat selection and diel distribution of the crustacean zooplankton from a shallow Mediterranean lake during the turbid and clear water phases,FRESHWATER BIOLOGY,0046-5070,,,2007,52,3,421,433,,10.1111/j.1365-2427.2006.01717.x,,WOS:000244111400003
J,"Jezberová, J; Komárková, J","Jezberova, Jitka; Komarkova, Jaroslava",Morphometry and growth of three Synechococcus-like picoplanktic cyanobacteria at different culture conditions,HYDROBIOLOGIA,0018-8158,1573-5117,,2007,578,1,17,27,,10.1007/s10750-006-0429-0,,WOS:000244308300003
J,"Vantrepotte, V; Brunet, C; Mériaux, X; Lécuyer, E; Vellucci, V; Santer, R","Vantrepotte, Vincent; Brunet, Christophe; Meriaux, Xavier; Lecuyer, Eric; Vellucci, Vincenzo; Santer, Richard",Bio-optical properties of coastal waters in the Eastern English Channel,ESTUARINE COASTAL AND SHELF SCIENCE,0272-7714,1096-0015,,2007,72,1-2,201,212,,10.1016/j.ecss.2006.10.016,,WOS:000244862400017
J,"Tonk, L; Bosch, K; Visser, PM; Huisman, J","Tonk, Linda; Bosch, Kim; Visser, Petra M.; Huisman, Jef",Salt tolerance of the harmful cyanobacterium Microcystis aeruginosa,AQUATIC MICROBIAL ECOLOGY,0948-3055,1616-1564,,2007,46,2,117,123,,10.3354/ame046117,,WOS:000244426800002
J,"Scotti, MAL; Foster, SA","Scotti, Melissa-Ann L.; Foster, Susan A.",Phenotypic plasticity and the ecotypic differentiation of aggressive behavior in threespine stickleback,ETHOLOGY,0179-1613,1439-0310,,2007,113,2,190,198,,10.1111/j.1439-0310.2006.01311.x,,WOS:000244003600009
J,"Anabalón, V; Morales, CE; Escribano, R; Varas, MA","Anabalon, V.; Morales, C. E.; Escribano, R.; Varas, M. Angelica","The contribution of nano- and micro-planktonic assemblages in the surface laver (0-30 m) under different hydrographic conditions in the upwelling area off Concepcion, central Chile",PROGRESS IN OCEANOGRAPHY,0079-6611,,,2007,75,3,396,414,,10.1016/j.pocean.2007.08.023,,WOS:000251752700005
J,"Anger, K; Torres, G; Nettelmann, U","Anger, Klaus; Torres, Gabriela; Nettelmann, Uwe","Adaptive traits in ecology, reproduction and early life history of Sesarma meridies, an endemic stream crab from Jamaica",MARINE AND FRESHWATER RESEARCH,1323-1650,1448-6059,,2007,58,8,743,755,,10.1071/MF06176,,WOS:000248985000007
J,"Bittencourt-Oliveira, MD; Moura, AD; Gouvea-Barros, S; Pinto, E","Bittencourt-Oliveira, Maria Do Carmo; Moura, Ariadne Do Nascimento; Gouvea-Barros, Selma; Pinto, Ernani","HIP1 DNA fingerprinting in Microcystis panniformis (Chroococcales, Cyanobacteria)",PHYCOLOGIA,0031-8884,,,2007,46,1,3,9,,10.2216/06-01.1,,WOS:000243447300002
J,"Castro, BB; Gonçalves, F","Castro, Bruno B.; Goncalves, Fernando",Seasonal dynamics of the crustacean zooplankton of a shallow eutrophic lake from the Mediterranean region,FUNDAMENTAL AND APPLIED LIMNOLOGY,1863-9135,,,2007,169,3,189,202,,10.1127/1863-9135/2007/0169-0189,,WOS:000249479600002
J,"Dantas, MC; Attayde, JL","Dantas, M. C.; Attayde, J. L.",Nitrogen and phosphorus content of some temperate and tropical freshwater fishes,JOURNAL OF FISH BIOLOGY,0022-1112,,,2007,70,1,100,108,,10.1111/j.1095-8649.2006.01277.x,,WOS:000244096000007
J,"Pinto, PD; Allende, L; O'Farrell, I","de Tezanos Pinto, Paula; Allende, Luz; O'Farrell, Ines",Influence of free-floating plants on the structure of a natural phytoplankton assemblage: an experimental approach,JOURNAL OF PLANKTON RESEARCH,0142-7873,1464-3774,,2007,29,1,47,56,,10.1093/plankt/fb1056,,WOS:000245354000005
J,"Gamble, AE; Lloyd, R; Aiken, J; Johannsson, OE; Mills, EL","Gamble, Allison E.; Lloyd, Russ; Aiken, John; Johannsson, Ora E.; Mills, Edward L.","Using zooplankton biomass size spectra to assess ecological change in a well-studied freshwater lake ecosystem: Oneida Lake, New York",CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,0706-652X,,,2006,63,12,2687,2699,,10.1139/F06-153,,WOS:000243945200008
J,"Sastri, AR; Dower, JF","Sastri, Akash R.; Dower, John F.",Field validation of an instantaneous estimate of in situ development and growth for marine copepod communities,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,0706-652X,,,2006,63,12,2639,2647,,10.1139/F06-149,,WOS:000243945200004
J,"Nelson, SAC; Cheruvelil, KS; Soranno, PA","Nelson, Stacy A. C.; Cheruvelil, Kendra Spence; Soranno, Patricia A.",Satellite remote sensing of freshwater macrophytes and the influence of water clarity,AQUATIC BOTANY,0304-3770,1879-1522,,2006,85,4,289,298,,10.1016/j.aquabot.2006.06.003,,WOS:000241426900003
J,"Nandini, S; Sarma, SSS","Nandini, S.; Sarma, S. S. S.",Ratio of neonate to adult size explains life history characteristics in cladoceran zooplankton,ACTA HYDROCHIMICA ET HYDROBIOLOGICA,0323-4320,,,2006,34,5,474,479,,10.1002/aheh.200600642,,WOS:000241779200007
J,"Thomas, S; Gaiser, EE; Tobias, FA","Thomas, Serge; Gaiser, Evelyn E.; Tobias, Franco A.","Effects of shading on calcareous benthic periphyton in a short-hydroperiod oligotrophic wetland (Everglades, FL, USA)",HYDROBIOLOGIA,0018-8158,,,2006,569,,209,221,,10.1007/s10750-006-0133-0,,WOS:000240576200016
J,"DeNicola, DM; de Eyto, E; Wemaere, A; Irvine, K","DeNicola, Dean M.; de Eyto, Elvira; Wemaere, Alice; Irvine, Kenneth",Periphyton response to nutrient addition in 3 lakes of different benthic productivity,JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY,0887-3593,,,2006,25,3,616,631,,10.1899/0887-3593(2006)25[616:PRTNAI]2.0.CO;2,,WOS:000239769000008
J,"Weisse, T","Weisse, Thomas","Freshwater ciliates as ecophysiological model organisms -: lessons from Daphnia, major achievements, and future perspectives",ARCHIV FUR HYDROBIOLOGIE,0003-9136,,,2006,167,1-4,371,402,,10.1127/0003-9136/2006/0167-0371,,WOS:000241402800023
J,"Mouillot, D; Spatharis, S; Reizopoulou, S; Laugier, T; Sabetta, L; Basset, A; Chi, TD","Mouillot, D.; Spatharis, S.; Reizopoulou, S.; Laugier, T.; Sabetta, L.; Basset, A.; Chi, T. Do",Alternatives to taxonomic-based approaches to assess changes in transitional water communities,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,1052-7613,1099-0755,,2006,16,5,469,482,,10.1002/aqc.769,,WOS:000239357000004
J,"Patoine, A; Pinel-Alloul, B; Méthot, G; Leblanc, MJ","Patoine, Alain; Pinel-Alloul, B.; Methot, G.; Leblanc, M. -J.",Correspondence among methods of zooplankton biomass measurement in lakes:: effect of community composition on optical plankton counter and size-fractionated seston data,JOURNAL OF PLANKTON RESEARCH,0142-7873,1464-3774,,2006,28,7,695,705,,10.1093/plankt/fbl006,,WOS:000238949400007
J,"Weisse, T; Stadler, P","Weisse, Thomas; Stadler, Peter","Effect of pH on growth, cell volume, and production of freshwater ciliates, and implications for their distribution",LIMNOLOGY AND OCEANOGRAPHY,0024-3590,,,2006,51,4,1708,1715,,10.4319/lo.2006.51.4.1708,,WOS:000239262200015
J,"Passarge, J; Hol, S; Escher, M; Huisman, J","Passarge, J; Hol, S; Escher, M; Huisman, J","Competition for nutrients and light: Stable coexistence, alternative stable states, or competitive exclusion?",ECOLOGICAL MONOGRAPHS,0012-9615,1557-7015,,2006,76,1,57,72,,10.1890/04-1824,,WOS:000236562100005
J,"Flöder, S; Combüchen, A; Pasternak, A; Hillebrand, H","Floeder, Sabine; Combuechen, Anja; Pasternak, Annika; Hillebrand, Helmut",Competition between pelagic and benthic microalgae for phosphorus and light,AQUATIC SCIENCES,1015-1621,,,2006,68,4,425,433,,10.1007/s00027-006-0824-7,,WOS:000242997400002
J,"Lampert, W","Lampert, Winfried","Daphnia: Model herbivore, predator and prey",POLISH JOURNAL OF ECOLOGY,1505-2249,,,2006,54,4,607,620,,,,WOS:000243236300006
J,"Strom, SL; Olson, MB; Macri, EL; Mordy, CW","Strom, Suzanne L.; Olson, M. Brady; Macri, Erin L.; Mordy, Calvin W.","Cross-shelf gradients in phytoplankton community structure, nutrient utilization, and growth rate in the coastal Gulf of Alaska",MARINE ECOLOGY PROGRESS SERIES,0171-8630,,,2006,328,,75,92,,10.3354/meps328075,,WOS:000245319400007
B,"Traunspurger, W; Bergtold, M","Traunspurger, W.; Bergtold, M.","Patterns in the Size Structure of Freshwater Nematode Communities: the Cases of Lakes Konigssee and Brunnsee, Germany",FRESHWATER NEMATODES: ECOLOGY AND TAXONOMY,,,978-0-85199-009-5,2006,,,132,143,,10.1079/9780851990095.0132,,WOS:000291209600010
J,"Weisse, T; Rammer, S","Weisse, T; Rammer, S","Pronounced ecophysiological clonal differences of two common freshwater ciliates, Coleps spetai (Prostomatida) and Rimostrombidium lacustris (Oligotrichida), challenge the morphospecies concept",JOURNAL OF PLANKTON RESEARCH,0142-7873,,,2006,28,1,55,63,,10.1093/plankt/fbi100,,WOS:000235606600004
J,"Bonilia, S; Conde, D; Aubriot, L; Pérez, MD","Bonilia, S; Conde, D; Aubriot, L; Pérez, MD",Influence of hydrology on phytoplankton species composition and life strategies in a subtropical coastal lagoon periodically connected with the Atlantic Ocean,ESTUARIES,0160-8347,,,2005,28,6,884,895,,10.1007/BF02696017,,WOS:000234637800008
J,"Kuczynska-Kippen, N","Kuczynska-Kippen, N","On body size and habitat selection in rotifers in a macrophye-dominated lake Budzynskie, Poland",AQUATIC ECOLOGY,1386-2588,1573-5125,,2005,39,4,447,454,,10.1007/s10452-005-9003-5,,WOS:000233733400006
J,"Toepel, J; Langner, U; Wilhelm, C","Toepel, J; Langner, U; Wilhelm, C",Combination of flow cytometry and single cell absorption spectroscopy to study the phytoplankton structure and to calculate the chl a specific absorption coefficients at the taxon level,JOURNAL OF PHYCOLOGY,0022-3646,1529-8817,,2005,41,6,1099,1109,,10.1111/j.1529-8817.2005.00137.x,,WOS:000233829500005
J,"Chang, KH; Hanazato, T","Chang, KH; Hanazato, T",Impact of selective predation by Mesocyclops pehpeiensis on a zooplankton community:: experimental analysis using mesocosms,ECOLOGICAL RESEARCH,0912-3814,,,2005,20,6,726,732,,10.1007/s11284-005-0089-y,,WOS:000233245400012
J,"Hawkins, PR; Holliday, J; Kathuria, A; Bowling, L","Hawkins, PR; Holliday, J; Kathuria, A; Bowling, L",Change in cyanobacterial biovolume due to preservation by Lugol's Iodine,HARMFUL ALGAE,1568-9883,1878-1470,,2005,4,6,1033,1043,,10.1016/j.hal.2005.03.001,,WOS:000233325900007
J,"Drake, JM; Lodge, DM; Lewis, M","Drake, JM; Lodge, DM; Lewis, M",Theory and preliminary analysis of species invasions from ballast water: Controlling discharge volume and location,AMERICAN MIDLAND NATURALIST,0003-0031,1938-4238,,2005,154,2,459,470,,10.1674/0003-0031(2005)154[0459:TAPAOS]2.0.CO;2,,WOS:000232670900017
J,"Nishimura, Y; Kim, C; Nagata, T","Nishimura, Y; Kim, C; Nagata, T",Vertical and seasonal variations of bacterioplankton subgroups with different nucleic acid contents: possible regulation by phosphorus,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,0099-2240,1098-5336,,2005,71,10,5828,5836,,10.1128/AEM.71.10.5828-5836.2005,,WOS:000232504000021
J,"Domingues, RB; Barbosa, A; Galvao, H","Domingues, RB; Barbosa, A; Galvao, H","Nutrients, light and phytoplankton succession in a temperate. estuary (the Guadiana, south-western Iberia)",ESTUARINE COASTAL AND SHELF SCIENCE,0272-7714,,,2005,64,2-3,249,260,,10.1016/j.ecss.2005.02.017,,WOS:000230873200011
J,"Jankowski, T; Strauss, T; Ratte, HT","Jankowski, T; Strauss, T; Ratte, HT",Trophic interactions of the freshwater jellyfish Craspedacusta sowerbii,JOURNAL OF PLANKTON RESEARCH,0142-7873,,,2005,27,8,811,823,,10.1093/plankt/fbi055,,WOS:000232593000009
J,"Hülsmann, S; Rinke, K; Mooij, WM","Hülsmann, S; Rinke, K; Mooij, WM",A quantitative test of the size efficiency hypothesis by means of a physiologically structured model,OIKOS,0030-1299,1600-0706,,2005,110,1,43,54,,10.1111/j.0030-1299.2005.13341.x,,WOS:000229069700004
J,"Sarma, SSS; Nandini, S; Gulati, RD","Sarma, SSS; Nandini, S; Gulati, RD",Life history strategies of cladocerans: comparisons of tropical and temperate taxa,HYDROBIOLOGIA,0018-8158,1573-5117,,2005,542,,315,333,,10.1007/s10750-004-3247-2,,WOS:000231879200030
J,"Christensen, BT; Lauridsen, TL; Ravn, HW; Bayley, M","Christensen, BT; Lauridsen, TL; Ravn, HW; Bayley, M",A comparison of feeding efficiency and swimming ability of Daphnia magna exposed to cypermethrin,AQUATIC TOXICOLOGY,0166-445X,1879-1514,,2005,73,2,210,220,,10.1016/j.aquatox.2005.03.011,,WOS:000229719500008
