Source,Habitat/Location
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Riccardi & Mariotto 2000 (Aquatic Ecology 34: 243-252),Venice Lagoon
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Bozkurt & Can 2014 (Turk J. Zool. 38: 222-228),Yeniseher Lake
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2012 (Chin. J. Oceanol. Limnol. 30:404-409),"Jiaozhou Bay, China"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Sun et al. 2013 (Chin. J. Oceanol. Limnol. 31:282-289),"Xiaoshi Island, China (artificial reef)"
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
Tellioglu 2006 (Crustaceana 79: 11-22),Keban dam lake (Turkey)
