SampleCode,Year,Month,Date,Site,Station,Species,Genus,Abbrv,Rare_genera,Broad_Taxa_group,Density_N_mL,Density_%,Biovolume_um3_mL,Biovolume_%,Total_Sample_Density,Total_Sample_Biovolume,Cells_mL
16_04LP_Phyto_L_spatial,2016,April,4/6/2016,Lookout Point,spatial,Nitzschia dissipata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),3.244604317,1.57480315,872.7985612,2.008406938,206,43457,
16_04LP_Phyto_L_spatial,2016,April,4/6/2016,Lookout Point,spatial,Navicula graciloides,Navicula,Navi,N,Diatom (Bacillariophyceae),1.622302158,0.787401575,705.7014388,1.623897803,206,43457,
16_04LP_Phyto_L_spatial,2016,April,4/6/2016,Lookout Point,spatial,Achnanthes lewisiana,Achnanthes,Achn,N,Diatom (Bacillariophyceae),1.622302158,0.787401575,202.7877698,0.4666373,206,43457,
16_04LP_Phyto_L_spatial,2016,April,4/6/2016,Lookout Point,spatial,Cymbella minuta,Cymbella,Cymb,N,Diatom (Bacillariophyceae),1.622302158,0.787401575,600.2517986,1.381246407,206,43457,
16_04LP_Phyto_L_spatial,2016,April,4/6/2016,Lookout Point,spatial,Synedra ulna,Synedra,Syne,N,Diatom (Bacillariophyceae),1.622302158,0.787401575,3228.381295,7.42886581,206,43457,
16_04LP_Phyto_L_spatial,2016,April,4/6/2016,Lookout Point,spatial,Achnanthes linearis,Achnanthes,Achn,N,Diatom (Bacillariophyceae),1.622302158,0.787401575,214.1438849,0.492768988,206,43457,
16_04LP_Phyto_L_spatial,2016,April,4/6/2016,Lookout Point,spatial,Synedra mazamaensis,Synedra,Syne,N,Diatom (Bacillariophyceae),1.622302158,0.787401575,415.3093525,0.95567319,206,43457,
16_04LP_Phyto_L_spatial,2016,April,4/6/2016,Lookout Point,spatial,Dinobryon sertularia,Dinobryon,Dino,N,Golden algae (Chrysophyceae),1.622302158,0.787401575,194.676259,0.447971808,206,43457,
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),75.71532847,49.46236559,1514.306569,4.928747455,153,30724,
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Stephanodiscus astraea minutula,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),32.91970803,21.50537634,11521.89781,37.50133933,153,30724,
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),9.875912409,6.451612903,1382.627737,4.50016072,153,30724,
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),9.875912409,6.451612903,493.7956204,1.607200257,153,30724,
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),4.937956204,3.225806452,10917.82117,35.53519769,153,30724,162.9525547
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Cyclotella stelligera,Cyclotella,Cycl,N,Diatom (Bacillariophyceae),3.291970803,2.150537634,181.0583942,0.589306761,153,30724,
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Achnanthes lanceolata,Achnanthes,Achn,N,Diatom (Bacillariophyceae),3.291970803,2.150537634,592.5547445,1.928640309,153,30724,
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),1.645985401,1.075268817,296.2773723,0.964320154,153,30724,
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Fragilaria vaucheria,Fragilaria,Frag,N,Diatom (Bacillariophyceae),1.645985401,1.075268817,474.0437956,1.542912247,153,30724,
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Nitzschia dissipata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),1.645985401,1.075268817,442.770073,1.441122897,153,30724,
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Navicula cryptocephala veneta,Navicula,Navi,N,Diatom (Bacillariophyceae),1.645985401,1.075268817,156.3686131,0.508946748,153,30724,
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Navicula cryptocephala,Navicula,Navi,N,Diatom (Bacillariophyceae),1.645985401,1.075268817,304.5072993,0.991106825,153,30724,
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Diatoma hiemale mesodon,Diatoma,Diat,N,Diatom (Bacillariophyceae),1.645985401,1.075268817,1316.788321,4.285867352,153,30724,
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Amphora perpusilla,Amphora,Amph,N,Diatom (Bacillariophyceae),1.645985401,1.075268817,273.2335766,0.889317476,153,30724,
16_04HCC_Phyto_L_depth,2016,April,4/7/2016,Hills Creek,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),1.645985401,1.075268817,855.9124088,2.785813779,153,30724,
16_04HC_Phyto_L_spatial,2016,April,4/7/2016,Hills Creek,spatial,Stephanodiscus astraea minutula,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),60.77304965,50.89285714,21270.56738,12.61140071,119,168661.4189,
16_04HC_Phyto_L_spatial,2016,April,4/7/2016,Hills Creek,spatial,Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),34.11820331,28.57142857,141727.0165,84.03048988,119,168661.4189,2115.328605
16_04HC_Phyto_L_spatial,2016,April,4/7/2016,Hills Creek,spatial,Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),6.397163121,5.357142857,1407.375887,0.834438543,119,168661.4189,
16_04HC_Phyto_L_spatial,2016,April,4/7/2016,Hills Creek,spatial,Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),5.330969267,4.464285714,746.3356974,0.442505288,119,168661.4189,
16_04HC_Phyto_L_spatial,2016,April,4/7/2016,Hills Creek,spatial,Fragilaria vaucheria,Fragilaria,Frag,N,Diatom (Bacillariophyceae),3.19858156,2.678571429,1197.548936,0.710031342,119,168661.4189,
16_04HC_Phyto_L_spatial,2016,April,4/7/2016,Hills Creek,spatial,Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),2.132387707,1.785714286,1108.841608,0.657436428,119,168661.4189,
16_04HC_Phyto_L_spatial,2016,April,4/7/2016,Hills Creek,spatial,Cyclotella stelligera,Cyclotella,Cycl,N,Diatom (Bacillariophyceae),1.066193853,0.892857143,58.64066194,0.034768273,119,168661.4189,
16_04HC_Phyto_L_spatial,2016,April,4/7/2016,Hills Creek,spatial,Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),1.066193853,0.892857143,21.32387707,0.012643008,119,168661.4189,
16_04HC_Phyto_L_spatial,2016,April,4/7/2016,Hills Creek,spatial,Nitzschia dissipata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),1.066193853,0.892857143,286.8061466,0.170048461,119,168661.4189,
16_04HC_Phyto_L_spatial,2016,April,4/7/2016,Hills Creek,spatial,Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),1.066193853,0.892857143,191.9148936,0.113787074,119,168661.4189,
16_04HC_Phyto_L_spatial,2016,April,4/7/2016,Hills Creek,spatial,Achnanthes lewisiana,Achnanthes,Achn,N,Diatom (Bacillariophyceae),1.066193853,0.892857143,133.2742317,0.079018801,119,168661.4189,
16_04HC_Phyto_L_spatial,2016,April,4/7/2016,Hills Creek,spatial,Synedra radians,Synedra,Syne,N,Diatom (Bacillariophyceae),1.066193853,0.892857143,383.8297872,0.227574148,119,168661.4189,
16_04HC_Phyto_L_spatial,2016,April,4/7/2016,Hills Creek,spatial,Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),1.066193853,0.892857143,127.9432624,0.075858049,119,168661.4189,
16_05FCC_Phyto_L_depth,2016,May,5/10/2016,Fall Creek,C (depth),Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),8.652278177,29.62962963,3807.002398,17.66784452,29,21548,
16_05FCC_Phyto_L_depth,2016,May,5/10/2016,Fall Creek,C (depth),Cyclotella stelligera,Cyclotella,Cycl,N,Diatom (Bacillariophyceae),5.407673861,18.51851852,297.4220624,1.380300353,29,21548,
16_05FCC_Phyto_L_depth,2016,May,5/10/2016,Fall Creek,C (depth),Melosira italica,Melosira,Melo,N,Diatom (Bacillariophyceae),3.244604317,11.11111111,14365.16115,66.66700128,29,21548,
16_05FCC_Phyto_L_depth,2016,May,5/10/2016,Fall Creek,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),2.70383693,9.259259259,1405.995204,6.525056216,29,21548,
16_05FCC_Phyto_L_depth,2016,May,5/10/2016,Fall Creek,C (depth),Stephanodiscus astraea minutula,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),2.163069544,7.407407407,757.0743405,3.513491809,29,21548,
16_05FCC_Phyto_L_depth,2016,May,5/10/2016,Fall Creek,C (depth),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),2.163069544,7.407407407,108.1534772,0.501927401,29,21548,
16_05FCC_Phyto_L_depth,2016,May,5/10/2016,Fall Creek,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),1.622302158,5.555555556,32.44604317,0.15057822,29,21548,
16_05FCC_Phyto_L_depth,2016,May,5/10/2016,Fall Creek,C (depth),Achnanthes lanceolata,Achnanthes,Achn,N,Diatom (Bacillariophyceae),1.081534772,3.703703704,194.676259,0.903469322,29,21548,
16_05FCC_Phyto_L_depth,2016,May,5/10/2016,Fall Creek,C (depth),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),0.540767386,1.851851852,362.3141487,1.681456794,29,21548,5
16_05FCC_Phyto_L_depth,2016,May,5/10/2016,Fall Creek,C (depth),Achnanthes linearis,Achnanthes,Achn,N,Diatom (Bacillariophyceae),0.540767386,1.851851852,71.38129496,0.331272085,29,21548,
16_05FCC_Phyto_L_depth,2016,May,5/10/2016,Fall Creek,C (depth),Achnanthes clevei,Achnanthes,Achn,N,Diatom (Bacillariophyceae),0.540767386,1.851851852,81.11510791,0.376445551,29,21548,
16_05FCC_Phyto_L_depth,2016,May,5/10/2016,Fall Creek,C (depth),Stephanodiscus hantzschii,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),0.540767386,1.851851852,64.89208633,0.301156441,29,21548,
16_05FC_Phyto_L_spatial,2016,May,5/10/2016,Fall Creek,spatial,Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),51.00595238,64.77272727,1020.119048,7.184270229,79,14199,
16_05FC_Phyto_L_spatial,2016,May,5/10/2016,Fall Creek,spatial,Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),14.31746032,18.18181818,7445.079365,52.43256869,79,14199,
16_05FC_Phyto_L_spatial,2016,May,5/10/2016,Fall Creek,spatial,Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),8.948412698,11.36363636,3937.301587,27.72876229,79,14199,
16_05FC_Phyto_L_spatial,2016,May,5/10/2016,Fall Creek,spatial,Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),1.78968254,2.272727273,67.11309524,0.472649357,79,14199,
16_05FC_Phyto_L_spatial,2016,May,5/10/2016,Fall Creek,spatial,Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),1.78968254,2.272727273,1438.904762,10.13360222,79,14199,21
16_05FC_Phyto_L_spatial,2016,May,5/10/2016,Fall Creek,spatial,Chlamydomonas sp.,Chlamydomonas,Chla,N,Green algae (Chlorophyta & Charophyta),0.89484127,1.136363636,290.8234127,2.048147215,79,14199,
16_05HCC_Phyto_L_depth,2016,May,5/11/2016,Hills Creek,C (depth),Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),214.0264188,80.16528926,889065.7436,96.98202307,267,916733,13269.63796
16_05HCC_Phyto_L_depth,2016,May,5/11/2016,Hills Creek,C (depth),Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),13.23874755,4.958677686,20851.0274,2.274494136,267,916733,330.9686888
16_05HCC_Phyto_L_depth,2016,May,5/11/2016,Hills Creek,C (depth),Stephanodiscus astraea minutula,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),11.03228963,4.132231405,3861.30137,0.421202618,267,916733,
16_05HCC_Phyto_L_depth,2016,May,5/11/2016,Hills Creek,C (depth),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),6.619373777,2.479338843,330.9686888,0.036103082,267,916733,
16_05HCC_Phyto_L_depth,2016,May,5/11/2016,Hills Creek,C (depth),Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),4.412915851,1.652892562,88.25831703,0.009627488,267,916733,
16_05HCC_Phyto_L_depth,2016,May,5/11/2016,Hills Creek,C (depth),Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),4.412915851,1.652892562,617.8082192,0.067392419,267,916733,
16_05HCC_Phyto_L_depth,2016,May,5/11/2016,Hills Creek,C (depth),Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),4.412915851,1.652892562,529.5499022,0.05776493,267,916733,
16_05HCC_Phyto_L_depth,2016,May,5/11/2016,Hills Creek,C (depth),Nitzschia paleacea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),2.206457926,0.826446281,216.2328767,0.023587347,267,916733,
16_05HCC_Phyto_L_depth,2016,May,5/11/2016,Hills Creek,C (depth),Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),2.206457926,0.826446281,397.1624266,0.043323698,267,916733,
16_05HCC_Phyto_L_depth,2016,May,5/11/2016,Hills Creek,C (depth),Navicula cryptocephala veneta,Navicula,Navi,N,Diatom (Bacillariophyceae),2.206457926,0.826446281,209.6135029,0.022865285,267,916733,
16_05HCC_Phyto_L_depth,2016,May,5/11/2016,Hills Creek,C (depth),Synedra mazamaensis,Synedra,Syne,N,Diatom (Bacillariophyceae),2.206457926,0.826446281,564.853229,0.061615926,267,916733,
16_05HC_Phyto_L_spatial,2016,May,5/11/2016,Hills Creek,spatial,Dolichospermum flos-aquae,Dolichospermum,Doli,N,Bluegreen algae (Cyanobacteria),322.5435323,92,1512729.167,98.81553274,351,1530862,22578.04726
16_05HC_Phyto_L_spatial,2016,May,5/11/2016,Hills Creek,spatial,Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),11.21890547,3.2,14135.8209,0.923389793,351,1530862,224.3781095
16_05HC_Phyto_L_spatial,2016,May,5/11/2016,Hills Creek,spatial,Synedra radians,Synedra,Syne,N,Diatom (Bacillariophyceae),2.804726368,0.8,1009.701493,0.065956414,351,1530862,
16_05HC_Phyto_L_spatial,2016,May,5/11/2016,Hills Creek,spatial,Nitzschia acicularis,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),2.804726368,0.8,785.3233831,0.051299433,351,1530862,
16_05HC_Phyto_L_spatial,2016,May,5/11/2016,Hills Creek,spatial,Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),2.804726368,0.8,1458.457711,0.095270375,351,1530862,
16_05HC_Phyto_L_spatial,2016,May,5/11/2016,Hills Creek,spatial,Achnanthes lewisiana,Achnanthes,Achn,N,Diatom (Bacillariophyceae),2.804726368,0.8,350.590796,0.022901533,351,1530862,
16_05HC_Phyto_L_spatial,2016,May,5/11/2016,Hills Creek,spatial,Nitzschia frustulum,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),2.804726368,0.8,336.5671642,0.021985471,351,1530862,
16_05HC_Phyto_L_spatial,2016,May,5/11/2016,Hills Creek,spatial,Rhodomonas minuta,Rhodomonas,Rhod,N,Cryptophyte (Cryptophyta),2.804726368,0.8,56.09452736,0.003664245,351,1530862,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),18.37407407,25.28735632,8084.592593,35.66691231,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Cyclotella stelligera,Cyclotella,Cycl,N,Diatom (Bacillariophyceae),11.69259259,16.09195402,643.0925926,2.837140752,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),9.187037037,12.64367816,1286.185185,5.674281503,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Achnanthes minutissima,Achnanthes,Achn,N,Diatom (Bacillariophyceae),5.011111111,6.896551724,250.5555556,1.105379514,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Stephanodiscus hantzschii,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),4.175925926,5.747126437,501.1111111,2.210759027,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),3.340740741,4.597701149,1737.185185,7.663964628,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Fragilaria vaucheria,Fragilaria,Frag,N,Diatom (Bacillariophyceae),3.340740741,4.597701149,962.1333333,4.244657332,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Synedra ulna,Synedra,Syne,N,Diatom (Bacillariophyceae),2.505555556,3.448275862,4986.055556,21.99705232,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Diatoma tenue,Diatoma,Diat,N,Diatom (Bacillariophyceae),1.67037037,2.298850575,484.4074074,2.13706706,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Navicula cascadensis,Navicula,Navi,N,Diatom (Bacillariophyceae),0.835185185,1.149425287,50.11111111,0.221075903,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Nitzschia linearis,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),0.835185185,1.149425287,1272.822222,5.615327929,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Rhoicosphenia curvata,Rhoicosphenia,Rhoi,N,Diatom (Bacillariophyceae),0.835185185,1.149425287,97.71666667,0.43109801,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Achnanthes lewisiana,Achnanthes,Achn,N,Diatom (Bacillariophyceae),0.835185185,1.149425287,104.3981481,0.460574797,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Navicula minima,Navicula,Navi,N,Diatom (Bacillariophyceae),0.835185185,1.149425287,36.74814815,0.162122329,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Meridion circulare,Meridion,Meri,N,Diatom (Bacillariophyceae),0.835185185,1.149425287,321.5462963,1.418570376,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Synedra mazamaensis,Synedra,Syne,N,Diatom (Bacillariophyceae),0.835185185,1.149425287,213.8074074,0.943257185,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),0.835185185,1.149425287,20.87962963,0.092114959,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Gomphonema angustatum,Gomphonema,Gomp,N,Diatom (Bacillariophyceae),0.835185185,1.149425287,150.3333333,0.663227708,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Achnanthes lanceolata,Achnanthes,Achn,N,Diatom (Bacillariophyceae),0.835185185,1.149425287,150.3333333,0.663227708,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Nitzschia palea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),0.835185185,1.149425287,150.3333333,0.663227708,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Aphanizomenon flos-aquae,Aphanizomenon,Apha,N,Bluegreen algae (Cyanobacteria),0.835185185,1.149425287,526.1666667,2.321296979,73,22667,8.351851852
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Stephanodiscus astraea minutula,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),0.835185185,1.149425287,292.3148148,1.289609433,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Nitzschia paleacea,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),0.835185185,1.149425287,81.84814815,0.361090641,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Nitzschia dissipata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),0.835185185,1.149425287,224.6648148,0.991156964,73,22667,
16_05LPC_Phyto_L_depth,2016,May,5/12/2016,Lookout Point,C (depth),Navicula minuscula,Navicula,Navi,N,Diatom (Bacillariophyceae),0.835185185,1.149425287,37.58333333,0.165806927,73,22667,
16_05LP_Phyto_L_spatial,2016,May,5/12/2016,Lookout Point,spatial,Cyclotella stelligera,Cyclotella,Cycl,N,Diatom (Bacillariophyceae),84.77443609,50,4662.593985,13.34821862,170,34930,
16_05LP_Phyto_L_spatial,2016,May,5/12/2016,Lookout Point,spatial,Synedra rumpens,Synedra,Syne,N,Diatom (Bacillariophyceae),19.21553885,11.33333333,2690.175439,7.701517652,170,34930,
16_05LP_Phyto_L_spatial,2016,May,5/12/2016,Lookout Point,spatial,Asterionella formosa,Asterionella,Aste,N,Diatom (Bacillariophyceae),16.95488722,10,6714.135338,19.22143481,170,34930,
16_05LP_Phyto_L_spatial,2016,May,5/12/2016,Lookout Point,spatial,Cryptomonas erosa,Cryptomonas,Cryp,N,Cryptophyte (Cryptophyta),7.912280702,4.666666667,4114.385965,11.7787917,170,34930,
16_05LP_Phyto_L_spatial,2016,May,5/12/2016,Lookout Point,spatial,Stephanodiscus hantzschii,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),5.651629073,3.333333333,678.1954887,1.941559072,170,34930,
16_05LP_Phyto_L_spatial,2016,May,5/12/2016,Lookout Point,spatial,Ankistrodesmus falcatus,Ankistrodesmus,Anki,N,Green algae (Chlorophyta & Charophyta),3.390977444,2,84.77443609,0.242694884,170,34930,
16_05LP_Phyto_L_spatial,2016,May,5/12/2016,Lookout Point,spatial,Stephanodiscus astraea minutula,Stephanodiscus,Step,N,Diatom (Bacillariophyceae),3.390977444,2,1186.842105,3.397728376,170,34930,
16_05LP_Phyto_L_spatial,2016,May,5/12/2016,Lookout Point,spatial,Nitzschia acicularis,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),2.260651629,1.333333333,632.9824561,1.8121218,170,34930,
16_05LP_Phyto_L_spatial,2016,May,5/12/2016,Lookout Point,spatial,Nitzschia dissipata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),2.260651629,1.333333333,608.1152882,1.740931301,170,34930,
16_05LP_Phyto_L_spatial,2016,May,5/12/2016,Lookout Point,spatial,Achnanthes lanceolata,Achnanthes,Achn,N,Diatom (Bacillariophyceae),2.260651629,1.333333333,406.9172932,1.164935443,170,34930,
16_05LP_Phyto_L_spatial,2016,May,5/12/2016,Lookout Point,spatial,Synedra ulna,Synedra,Syne,N,Diatom (Bacillariophyceae),2.260651629,1.333333333,4498.696742,12.87900851,170,34930,
16_05LP_Phyto_L_spatial,2016,May,5/12/2016,Lookout Point,spatial,Nitzschia capitellata,Nitzschia,Nitz,N,Diatom (Bacillariophyceae),2.260651629,1.333333333,813.8345865,2.329870886,170,34930,
